"","chrom","start","end","meth","cov","avg"
"38010","chr5",1067644,1067944,21,22,0.954545454545455
"38011","chr5",1077080,1077380,32,32,1
"38012","chr5",1089109,1089529,55,57,0.964912280701754
"38013","chr5",1089529,1089949,22,25,0.88
"38014","chr5",1090468,1090768,22,27,0.814814814814815
"38015","chr5",1093429,1093687,18,21,0.857142857142857
"38016","chr5",1097514,1097814,4,5,0.8
"38017","chr5",1099566,1099808,10,12,0.833333333333333
"38018","chr5",1103174,1103759,79,81,0.975308641975309
"38019","chr5",1103759,1104344,34,35,0.971428571428571
"38020","chr5",1105336,1105636,3,4,0.75
"38021","chr5",1106995,1107360,34,36,0.944444444444444
"38022","chr5",1107360,1107726,45,48,0.9375
"38023","chr5",1108672,1109180,46,47,0.978723404255319
"38024","chr5",1109938,1110159,10,11,0.909090909090909
"38025","chr5",1110932,1111232,38,55,0.690909090909091
"38026","chr5",1113310,1113610,4,8,0.5
"38027","chr5",1118519,1118846,44,50,0.88
"38028","chr5",1119178,1119478,31,32,0.96875
"38029","chr5",1119497,1119797,55,55,1
"38030","chr5",1120529,1120829,38,40,0.95
"38031","chr5",1127450,1127750,14,19,0.736842105263158
"38032","chr5",1129877,1130177,15,20,0.75
"38033","chr5",1144337,1144637,16,20,0.8
"38034","chr5",1152211,1152511,4,6,0.666666666666667
"38035","chr5",1157213,1157513,5,6,0.833333333333333
"38036","chr5",1161536,1161836,4,8,0.5
"38037","chr5",1162128,1162432,41,50,0.82
"38038","chr5",1168377,1168677,2,7,0.285714285714286
"38039","chr5",1168912,1169212,0,0,NA
"38040","chr5",1174275,1174473,0,5,0
"38041","chr5",1183104,1183322,12,12,1
"38042","chr5",1204773,1205073,6,24,0.25
"38043","chr5",1211509,1211809,12,14,0.857142857142857
"38044","chr5",1227428,1227728,7,11,0.636363636363636
"38045","chr5",1239742,1239948,2,2,1
"38046","chr5",1244774,1245074,30,30,1
"38047","chr5",1250595,1250895,5,6,0.833333333333333
"38048","chr5",1291737,1292037,10,11,0.909090909090909
"38049","chr5",1324377,1324677,0,0,NA
"38050","chr5",1331387,1331687,14,17,0.823529411764706
"38051","chr5",1343539,1343742,2,2,1
"38052","chr5",1343742,1343946,8,8,1
"38053","chr5",1345907,1346207,22,41,0.536585365853659
"38054","chr5",1385828,1386128,1,23,0.0434782608695652
"38055","chr5",1466280,1466580,38,38,1
"38056","chr5",1476989,1477203,46,46,1
"38057","chr5",1477203,1477418,7,7,1
"38058","chr5",1484163,1484463,36,36,1
"38059","chr5",1485319,1485619,6,6,1
"38060","chr5",1492722,1493022,20,20,1
"38061","chr5",1499053,1499353,2,2,1
"38062","chr5",1500958,1501258,13,13,1
"38063","chr5",1503444,1503786,4,4,1
"38064","chr5",1503786,1504128,5,5,1
"38065","chr5",1507624,1507924,21,22,0.954545454545455
"38066","chr5",1511769,1512069,8,12,0.666666666666667
"38067","chr5",1516097,1516397,14,18,0.777777777777778
"38068","chr5",1548748,1549048,12,12,1
"38069","chr5",1549324,1549624,2,2,1
"38070","chr5",1552070,1552408,5,5,1
"38071","chr5",1553073,1553373,29,33,0.878787878787879
"38072","chr5",1555693,1555864,2,3,0.666666666666667
"38073","chr5",1665408,1665615,4,4,1
"38074","chr5",1668266,1668566,17,23,0.739130434782609
"38075","chr5",1723233,1723533,15,16,0.9375
"38076","chr5",1725672,1725972,14,15,0.933333333333333
"38077","chr5",1794081,1794325,6,6,1
"38078","chr5",1794325,1794569,33,35,0.942857142857143
"38079","chr5",1794863,1795075,10,11,0.909090909090909
"38080","chr5",1795075,1795288,39,39,1
"38081","chr5",1796711,1797011,17,17,1
"38082","chr5",1849832,1850121,2,4,0.5
"38083","chr5",1850121,1850410,5,5,1
"38084","chr5",1850504,1850804,12,13,0.923076923076923
"38085","chr5",1850920,1851220,9,10,0.9
"38086","chr5",1851694,1851977,61,65,0.938461538461539
"38087","chr5",1852102,1852402,19,26,0.730769230769231
"38088","chr5",1852513,1852750,36,43,0.837209302325582
"38089","chr5",1854802,1854997,23,26,0.884615384615385
"38090","chr5",1854997,1855192,7,9,0.777777777777778
"38091","chr5",1856562,1856862,40,51,0.784313725490196
"38092","chr5",1860232,1860532,13,15,0.866666666666667
"38093","chr5",1865350,1865671,38,42,0.904761904761905
"38094","chr5",1865671,1865992,31,37,0.837837837837838
"38095","chr5",1868488,1868788,48,55,0.872727272727273
"38096","chr5",1872847,1873147,2,2,1
"38097","chr5",1875397,1875971,37,39,0.948717948717949
"38098","chr5",1877221,1877458,0,0,NA
"38099","chr5",1879538,1879703,17,17,1
"38100","chr5",1885216,1885657,28,29,0.96551724137931
"38101","chr5",1885657,1886099,17,17,1
"38102","chr5",1886158,1886458,49,49,1
"38103","chr5",1887882,1888182,38,41,0.926829268292683
"38104","chr5",1891043,1891343,0,0,NA
"38105","chr5",1931515,1931930,84,87,0.96551724137931
"38106","chr5",1931947,1932247,12,12,1
"38107","chr5",1938418,1938718,20,21,0.952380952380952
"38108","chr5",1948401,1948701,1,1,1
"38109","chr5",1948724,1949024,7,7,1
"38110","chr5",1949329,1949629,25,26,0.961538461538461
"38111","chr5",1983507,1983807,8,8,1
"38112","chr5",2008037,2008337,16,17,0.941176470588235
"38113","chr5",2066539,2066839,16,17,0.941176470588235
"38114","chr5",2094373,2094673,29,37,0.783783783783784
"38115","chr5",2111307,2111607,36,43,0.837209302325582
"38116","chr5",2112308,2112608,0,1,0
"38117","chr5",2114956,2115256,3,6,0.5
"38118","chr5",2169618,2169918,13,15,0.866666666666667
"38119","chr5",2175178,2175478,12,17,0.705882352941177
"38120","chr5",2252727,2253027,1,2,0.5
"38121","chr5",2338414,2338714,6,8,0.75
"38122","chr5",2371805,2372105,18,40,0.45
"38123","chr5",2387675,2387975,6,14,0.428571428571429
"38124","chr5",2443051,2443222,4,11,0.363636363636364
"38125","chr5",2643026,2643326,0,4,0
"38126","chr5",2702712,2702999,0,0,NA
"38127","chr5",2702999,2703287,3,5,0.6
"38128","chr5",2738475,2738775,17,39,0.435897435897436
"38129","chr5",2739866,2740281,19,19,1
"38130","chr5",2742973,2743273,20,23,0.869565217391304
"38131","chr5",2754171,2754471,5,7,0.714285714285714
"38132","chr5",2754977,2755212,19,21,0.904761904761905
"38133","chr5",2755389,2755949,36,40,0.9
"38134","chr5",2757306,2757606,3,8,0.375
"38135","chr5",2757651,2757944,7,13,0.538461538461538
"38136","chr5",2757944,2758237,2,8,0.25
"38137","chr5",2890181,2890481,15,24,0.625
"38138","chr5",2914442,2914742,7,10,0.7
"38139","chr5",2998113,2998413,2,3,0.666666666666667
"38140","chr5",3092670,3092908,11,16,0.6875
"38141","chr5",3092908,3093146,11,21,0.523809523809524
"38142","chr5",3103567,3103867,1,4,0.25
"38143","chr5",3121802,3122056,25,31,0.806451612903226
"38144","chr5",3197860,3198141,9,19,0.473684210526316
"38145","chr5",3220886,3221186,10,18,0.555555555555556
"38146","chr5",3225771,3226071,3,14,0.214285714285714
"38147","chr5",3276969,3277269,2,8,0.25
"38148","chr5",3288783,3289083,21,21,1
"38149","chr5",3428545,3428845,17,24,0.708333333333333
"38150","chr5",3589551,3589851,3,6,0.5
"38151","chr5",3590331,3590825,47,49,0.959183673469388
"38152","chr5",3590825,3591320,21,22,0.954545454545455
"38153","chr5",3593658,3593958,7,15,0.466666666666667
"38154","chr5",3598168,3598468,1,1,1
"38155","chr5",3599050,3599239,9,13,0.692307692307692
"38156","chr5",3603252,3603429,4,7,0.571428571428571
"38157","chr5",3740843,3741143,27,45,0.6
"38158","chr5",3767952,3768122,2,2,1
"38159","chr5",3853520,3853820,7,9,0.777777777777778
"38160","chr5",4512387,4512683,4,7,0.571428571428571
"38161","chr5",4629422,4629722,8,8,1
"38162","chr5",4856122,4856422,1,1,1
"38163","chr5",5271403,5271703,3,46,0.0652173913043478
"38164","chr5",5326074,5326374,1,4,0.25
"38165","chr5",5340316,5340616,5,14,0.357142857142857
"38166","chr5",5419364,5419664,5,14,0.357142857142857
"38167","chr5",5425902,5426202,0,0,NA
"38168","chr5",5492250,5492550,9,12,0.75
"38169","chr5",5492573,5492873,1,4,0.25
"38170","chr5",5524049,5524349,0,0,NA
"38171","chr5",6069784,6070084,0,3,0
"38172","chr5",6202371,6202671,0,8,0
"38173","chr5",6451914,6452214,0,1,0
"38174","chr5",6540240,6540540,3,9,0.333333333333333
"38175","chr5",6605001,6605301,10,10,1
"38176","chr5",6635895,6636195,1,1,1
"38177","chr5",6704495,6704795,8,9,0.888888888888889
"38178","chr5",6710949,6711249,5,7,0.714285714285714
"38179","chr5",6712212,6712512,0,7,0
"38180","chr5",6717648,6717948,5,5,1
"38181","chr5",6721972,6722272,4,4,1
"38182","chr5",6731731,6732031,3,3,1
"38183","chr5",6734091,6734391,18,23,0.782608695652174
"38184","chr5",6745576,6745876,4,4,1
"38185","chr5",6758817,6759117,6,6,1
"38186","chr5",6766248,6766509,14,16,0.875
"38187","chr5",6766509,6766770,15,29,0.517241379310345
"38188","chr5",6819323,6819623,3,4,0.75
"38189","chr5",6845593,6845893,0,0,NA
"38190","chr5",7348178,7348478,0,1,0
"38191","chr5",7392113,7392413,8,10,0.8
"38192","chr5",7563641,7563941,0,3,0
"38193","chr5",7596303,7596603,0,0,NA
"38194","chr5",7619832,7620132,0,0,NA
"38195","chr5",7794124,7794424,0,15,0
"38196","chr5",7825162,7825462,0,0,NA
"38197","chr5",7879888,7880175,8,8,1
"38198","chr5",7880175,7880463,5,5,1
"38199","chr5",7887391,7887691,3,3,1
"38200","chr5",7888425,7888725,0,0,NA
"38201","chr5",7894465,7894765,3,3,1
"38202","chr5",8620859,8621159,1,1,1
"38203","chr5",9047060,9047360,0,0,NA
"38204","chr5",9169607,9169907,0,1,0
"38205","chr5",9349263,9349563,2,2,1
"38206","chr5",9374047,9374347,0,1,0
"38207","chr5",9379782,9380082,0,2,0
"38208","chr5",9482784,9483084,1,4,0.25
"38209","chr5",9540809,9541109,0,2,0
"38210","chr5",9552998,9553241,2,3,0.666666666666667
"38211","chr5",9553241,9553485,4,8,0.5
"38212","chr5",9559124,9559424,0,1,0
"38213","chr5",9623215,9623515,4,9,0.444444444444444
"38214","chr5",9727723,9728023,3,7,0.428571428571429
"38215","chr5",10047102,10047402,2,2,1
"38216","chr5",10192982,10193282,1,1,1
"38217","chr5",10289890,10290190,6,6,1
"38218","chr5",10305880,10306180,5,5,1
"38219","chr5",10310608,10310908,0,2,0
"38220","chr5",10330913,10331133,6,6,1
"38221","chr5",10331966,10332266,2,2,1
"38222","chr5",10377020,10377320,13,13,1
"38223","chr5",10401044,10401344,0,0,NA
"38224","chr5",10445372,10445672,3,3,1
"38225","chr5",10453322,10453622,14,14,1
"38226","chr5",10455264,10455564,21,22,0.954545454545455
"38227","chr5",10467822,10468122,8,9,0.888888888888889
"38228","chr5",10479579,10479879,26,36,0.722222222222222
"38229","chr5",10481338,10481638,2,2,1
"38230","chr5",10485456,10485756,0,0,NA
"38231","chr5",10556304,10556604,6,8,0.75
"38232","chr5",10559699,10559999,0,0,NA
"38233","chr5",10566631,10566931,7,8,0.875
"38234","chr5",10567754,10568054,3,3,1
"38235","chr5",10578467,10578767,4,4,1
"38236","chr5",10607907,10608207,8,8,1
"38237","chr5",10623718,10624018,14,14,1
"38238","chr5",10635988,10636288,14,15,0.933333333333333
"38239","chr5",10663445,10663745,3,5,0.6
"38240","chr5",10695090,10695390,3,10,0.3
"38241","chr5",10701288,10701588,2,2,1
"38242","chr5",10703893,10704056,8,9,0.888888888888889
"38243","chr5",10723919,10724219,0,0,NA
"38244","chr5",10759232,10759532,3,3,1
"38245","chr5",10788568,10788868,4,4,1
"38246","chr5",11791577,11791877,0,2,0
"38247","chr5",12794159,12794459,0,0,NA
"38248","chr5",13985883,13986183,0,4,0
"38249","chr5",14037216,14037516,28,30,0.933333333333333
"38250","chr5",14108281,14108581,2,5,0.4
"38251","chr5",14145730,14146030,13,13,1
"38252","chr5",14147467,14147767,5,5,1
"38253","chr5",14165831,14166131,1,7,0.142857142857143
"38254","chr5",14167037,14167337,0,0,NA
"38255","chr5",14173622,14173922,4,4,1
"38256","chr5",14178318,14178618,3,3,1
"38257","chr5",14185462,14185762,5,7,0.714285714285714
"38258","chr5",14187906,14188206,4,5,0.8
"38259","chr5",14210689,14210989,1,1,1
"38260","chr5",14212351,14212651,4,4,1
"38261","chr5",14226418,14226718,0,0,NA
"38262","chr5",14243979,14244279,1,1,1
"38263","chr5",14245778,14246078,3,3,1
"38264","chr5",14258988,14259288,9,10,0.9
"38265","chr5",14265197,14265497,0,0,NA
"38266","chr5",14331665,14331965,1,1,1
"38267","chr5",14348100,14348400,0,0,NA
"38268","chr5",14354792,14355092,4,6,0.666666666666667
"38269","chr5",14380222,14380522,11,12,0.916666666666667
"38270","chr5",14387073,14387373,12,12,1
"38271","chr5",14388414,14388714,1,1,1
"38272","chr5",14405481,14405781,7,7,1
"38273","chr5",14410212,14410512,2,2,1
"38274","chr5",14414796,14415096,2,2,1
"38275","chr5",14418019,14418319,9,9,1
"38276","chr5",14432227,14432527,0,0,NA
"38277","chr5",14440840,14441140,7,7,1
"38278","chr5",14448314,14448614,8,8,1
"38279","chr5",14449358,14449658,7,7,1
"38280","chr5",14452004,14452304,0,0,NA
"38281","chr5",14463913,14464085,3,3,1
"38282","chr5",14491356,14491656,5,5,1
"38283","chr5",14501854,14502154,13,13,1
"38284","chr5",14560183,14560483,9,9,1
"38285","chr5",14585474,14585774,0,0,NA
"38286","chr5",14668338,14668638,9,9,1
"38287","chr5",14686104,14686404,2,2,1
"38288","chr5",14728554,14728854,22,22,1
"38289","chr5",14733853,14734153,0,0,NA
"38290","chr5",14744055,14744355,2,2,1
"38291","chr5",14778860,14779160,4,7,0.571428571428571
"38292","chr5",14816778,14817078,0,0,NA
"38293","chr5",14849784,14850084,10,10,1
"38294","chr5",14896317,14896617,5,10,0.5
"38295","chr5",14900861,14901161,6,9,0.666666666666667
"38296","chr5",14926049,14926349,0,0,NA
"38297","chr5",15009134,15009434,6,7,0.857142857142857
"38298","chr5",15010476,15010776,0,0,NA
"38299","chr5",15425971,15426271,0,2,0
"38300","chr5",15451701,15452001,0,0,NA
"38301","chr5",15510107,15510407,0,0,NA
"38302","chr5",15521631,15521931,0,0,NA
"38303","chr5",15538772,15539072,0,1,0
"38304","chr5",15551233,15551533,0,0,NA
"38305","chr5",15595035,15595335,0,0,NA
"38306","chr5",15720002,15720302,0,0,NA
"38307","chr5",15865213,15865513,0,5,0
"38308","chr5",15886366,15886666,0,1,0
"38309","chr5",15897773,15898073,0,3,0
"38310","chr5",15918789,15919089,0,0,NA
"38311","chr5",16462341,16462641,0,0,NA
"38312","chr5",16519101,16519401,0,0,NA
"38313","chr5",16519788,16520088,5,5,1
"38314","chr5",16539339,16539511,2,2,1
"38315","chr5",16559390,16559690,1,1,1
"38316","chr5",16573337,16573637,1,1,1
"38317","chr5",16669764,16670064,1,1,1
"38318","chr5",16682904,16683129,1,1,1
"38319","chr5",16683129,16683355,3,3,1
"38320","chr5",16700729,16700955,0,0,NA
"38321","chr5",16713437,16713737,12,13,0.923076923076923
"38322","chr5",16721646,16721812,1,2,0.5
"38323","chr5",16728076,16728376,12,12,1
"38324","chr5",16735347,16735647,16,16,1
"38325","chr5",16736580,16736860,2,3,0.666666666666667
"38326","chr5",16736860,16737141,0,0,NA
"38327","chr5",16743236,16743462,5,5,1
"38328","chr5",16809270,16809570,13,14,0.928571428571429
"38329","chr5",16812354,16812654,18,21,0.857142857142857
"38330","chr5",16820041,16820193,2,2,1
"38331","chr5",16869380,16869680,11,12,0.916666666666667
"38332","chr5",16870160,16870460,5,7,0.714285714285714
"38333","chr5",16880180,16880480,1,1,1
"38334","chr5",16881450,16881620,0,0,NA
"38335","chr5",16884670,16884970,2,2,1
"38336","chr5",16890180,16890415,1,1,1
"38337","chr5",16890415,16890650,1,1,1
"38338","chr5",16895310,16895504,3,4,0.75
"38339","chr5",16896980,16897175,0,0,NA
"38340","chr5",16897735,16898007,1,1,1
"38341","chr5",16898007,16898280,3,3,1
"38342","chr5",16913602,16913902,1,1,1
"38343","chr5",16915070,16915370,1,1,1
"38344","chr5",16915500,16915800,15,15,1
"38345","chr5",16917210,16917510,0,0,NA
"38346","chr5",16937059,16937384,0,15,0
"38347","chr5",16937384,16937710,0,1,0
"38348","chr5",16983240,16983540,4,4,1
"38349","chr5",17001338,17001638,0,0,NA
"38350","chr5",17118806,17119106,0,6,0
"38351","chr5",17181586,17181886,0,0,NA
"38352","chr5",17189768,17190068,5,10,0.5
"38353","chr5",17204373,17204673,10,11,0.909090909090909
"38354","chr5",17219785,17220085,6,6,1
"38355","chr5",17224709,17225009,1,1,1
"38356","chr5",17238081,17238381,2,2,1
"38357","chr5",17257693,17257993,4,4,1
"38358","chr5",17306184,17306484,3,3,1
"38359","chr5",17436564,17436864,0,0,NA
"38360","chr5",17633489,17633789,0,0,NA
"38361","chr5",17654443,17654743,13,13,1
"38362","chr5",17865684,17865984,1,1,1
"38363","chr5",17951811,17952111,9,10,0.9
"38364","chr5",19928248,19928548,2,2,1
"38365","chr5",28808970,28809270,14,14,1
"38366","chr5",31048456,31048756,7,7,1
"38367","chr5",31162138,31162438,3,3,1
"38368","chr5",31470739,31471039,5,5,1
"38369","chr5",31769695,31769995,0,0,NA
"38370","chr5",31889222,31889522,8,8,1
"38371","chr5",31944819,31945119,17,23,0.739130434782609
"38372","chr5",31963456,31963756,19,21,0.904761904761905
"38373","chr5",32014487,32014787,0,0,NA
"38374","chr5",32018450,32018750,22,23,0.956521739130435
"38375","chr5",32042706,32043006,10,12,0.833333333333333
"38376","chr5",32171007,32171307,0,0,NA
"38377","chr5",32175410,32175710,3,5,0.6
"38378","chr5",32193764,32194064,8,10,0.8
"38379","chr5",32218150,32218450,10,12,0.833333333333333
"38380","chr5",32233470,32233729,1,1,1
"38381","chr5",32297828,32298128,0,0,NA
"38382","chr5",32446813,32447113,3,3,1
"38383","chr5",32474942,32475242,14,15,0.933333333333333
"38384","chr5",32489861,32490161,0,7,0
"38385","chr5",32506363,32506663,0,0,NA
"38386","chr5",32532072,32532372,2,4,0.5
"38387","chr5",32628167,32628467,0,0,NA
"38388","chr5",32713313,32713993,28,28,1
"38389","chr5",32713993,32714674,19,20,0.95
"38390","chr5",32726038,32726338,0,0,NA
"38391","chr5",33008759,33009059,1,2,0.5
"38392","chr5",33032909,33033209,8,10,0.8
"38393","chr5",33300363,33300663,1,2,0.5
"38394","chr5",33309282,33309582,1,1,1
"38395","chr5",33324490,33324790,2,2,1
"38396","chr5",33401719,33402019,0,1,0
"38397","chr5",33658933,33659233,0,1,0
"38398","chr5",33772765,33773065,0,5,0
"38399","chr5",33832798,33833098,0,0,NA
"38400","chr5",33842146,33842446,0,3,0
"38401","chr5",33855090,33855390,0,0,NA
"38402","chr5",34035609,34035909,4,5,0.8
"38403","chr5",34452227,34452527,0,2,0
"38404","chr5",34486417,34486717,0,2,0
"38405","chr5",34496375,34496675,13,14,0.928571428571429
"38406","chr5",34497374,34497674,4,4,1
"38407","chr5",34502637,34502937,9,9,1
"38408","chr5",34523303,34523603,1,12,0.0833333333333333
"38409","chr5",34535579,34535879,1,1,1
"38410","chr5",34548704,34549004,0,0,NA
"38411","chr5",34551960,34552260,1,1,1
"38412","chr5",34587549,34587849,0,1,0
"38413","chr5",34621776,34622076,0,0,NA
"38414","chr5",34657522,34657822,17,26,0.653846153846154
"38415","chr5",34667736,34668036,3,3,1
"38416","chr5",34670021,34670321,1,1,1
"38417","chr5",34679258,34679558,0,0,NA
"38418","chr5",34693395,34693695,0,0,NA
"38419","chr5",34699737,34700037,1,1,1
"38420","chr5",34710032,34710332,3,3,1
"38421","chr5",34899124,34899424,1,1,1
"38422","chr5",35091872,35092172,0,4,0
"38423","chr5",35185913,35186213,1,13,0.0769230769230769
"38424","chr5",35198157,35198457,3,5,0.6
"38425","chr5",35238357,35238657,1,1,1
"38426","chr5",35247738,35248038,0,1,0
"38427","chr5",35803285,35803585,9,10,0.9
"38428","chr5",35852135,35852435,15,16,0.9375
"38429","chr5",35902099,35902399,4,5,0.8
"38430","chr5",36152789,36153089,0,1,0
"38431","chr5",36239522,36239822,6,6,1
"38432","chr5",36242731,36242902,3,5,0.6
"38433","chr5",36417781,36418081,0,0,NA
"38434","chr5",36657695,36657995,0,0,NA
"38435","chr5",36692085,36692385,8,8,1
"38436","chr5",36743708,36743941,4,4,1
"38437","chr5",36745181,36745481,0,32,0
"38438","chr5",37071957,37072257,0,0,NA
"38439","chr5",37206364,37206664,2,2,1
"38440","chr5",37272398,37272698,0,0,NA
"38441","chr5",37717617,37717917,3,12,0.25
"38442","chr5",37772114,37772414,5,7,0.714285714285714
"38443","chr5",37816648,37816948,1,1,1
"38444","chr5",37825434,37825734,0,1,0
"38445","chr5",37832371,37832671,1,2,0.5
"38446","chr5",37844250,37844550,6,6,1
"38447","chr5",38316951,38317251,2,5,0.4
"38448","chr5",38464150,38464450,0,7,0
"38449","chr5",38467097,38467397,16,16,1
"38450","chr5",38468066,38468257,24,25,0.96
"38451","chr5",38533930,38534230,5,5,1
"38452","chr5",38639890,38640190,4,4,1
"38453","chr5",38765547,38765847,1,1,1
"38454","chr5",38783008,38783308,0,0,NA
"38455","chr5",38808780,38809080,6,7,0.857142857142857
"38456","chr5",38809350,38809650,9,10,0.9
"38457","chr5",38822406,38822706,2,2,1
"38458","chr5",39022392,39022692,2,2,1
"38459","chr5",39093117,39093417,0,0,NA
"38460","chr5",39369705,39370005,0,0,NA
"38461","chr5",39380691,39380991,2,2,1
"38462","chr5",39421038,39421338,1,1,1
"38463","chr5",39518684,39518984,2,2,1
"38464","chr5",39526786,39527071,5,5,1
"38465","chr5",39527071,39527357,1,1,1
"38466","chr5",39760649,39760949,4,4,1
"38467","chr5",40227176,40227476,1,1,1
"38468","chr5",40437150,40437450,0,0,NA
"38469","chr5",40478274,40478574,2,2,1
"38470","chr5",40495789,40496089,4,4,1
"38471","chr5",40570193,40570493,0,0,NA
"38472","chr5",40682200,40682482,9,11,0.818181818181818
"38473","chr5",40688373,40688673,0,0,NA
"38474","chr5",40733694,40733994,2,2,1
"38475","chr5",40776007,40776307,0,0,NA
"38476","chr5",40905104,40905404,1,1,1
"38477","chr5",41152616,41152916,4,4,1
"38478","chr5",41219368,41219668,2,2,1
"38479","chr5",41409203,41409503,1,1,1
"38480","chr5",41418606,41418906,0,0,NA
"38481","chr5",41527590,41527890,0,0,NA
"38482","chr5",41809785,41810085,0,0,NA
"38483","chr5",41871026,41871326,4,4,1
"38484","chr5",42468856,42469156,4,4,1
"38485","chr5",42497302,42497602,1,2,0.5
"38486","chr5",42583541,42583841,0,0,NA
"38487","chr5",42840547,42840847,1,3,0.333333333333333
"38488","chr5",42858176,42858476,0,0,NA
"38489","chr5",42943706,42944174,12,12,1
"38490","chr5",42949391,42949846,2,3,0.666666666666667
"38491","chr5",42951560,42952039,0,0,NA
"38492","chr5",42953439,42953739,3,4,0.75
"38493","chr5",42995376,42995676,2,2,1
"38494","chr5",43000152,43000545,9,9,1
"38495","chr5",43001059,43001359,13,13,1
"38496","chr5",43007169,43007469,0,0,NA
"38497","chr5",43036972,43037393,4,4,1
"38498","chr5",43301982,43302282,3,3,1
"38499","chr5",43409571,43409819,0,0,NA
"38500","chr5",43412328,43412628,16,18,0.888888888888889
"38501","chr5",43421854,43422154,1,1,1
"38502","chr5",43601690,43601990,0,0,NA
"38503","chr5",43730917,43731217,1,1,1
"38504","chr5",43802345,43802645,0,0,NA
"38505","chr5",43840500,43840800,1,1,1
"38506","chr5",44332606,44332906,0,0,NA
"38507","chr5",44691464,44691764,0,0,NA
"38508","chr5",44762142,44762442,0,0,NA
"38509","chr5",49959552,49959852,12,13,0.923076923076923
"38510","chr5",50022420,50022720,0,0,NA
"38511","chr5",50218772,50219071,7,8,0.875
"38512","chr5",50259293,50259841,12,13,0.923076923076923
"38513","chr5",50259841,50260389,30,31,0.967741935483871
"38514","chr5",50262522,50262733,5,5,1
"38515","chr5",50262733,50262945,2,2,1
"38516","chr5",50263435,50263633,10,10,1
"38517","chr5",50264648,50264985,4,8,0.5
"38518","chr5",50673437,50673894,47,52,0.903846153846154
"38519","chr5",50673894,50674352,31,34,0.911764705882353
"38520","chr5",50674491,50674916,10,12,0.833333333333333
"38521","chr5",50674916,50675341,0,0,NA
"38522","chr5",50683064,50683249,5,5,1
"38523","chr5",50683463,50683729,12,14,0.857142857142857
"38524","chr5",50683729,50683996,4,6,0.666666666666667
"38525","chr5",50684834,50685142,6,9,0.666666666666667
"38526","chr5",50686130,50686430,2,3,0.666666666666667
"38527","chr5",50688762,50689062,1,3,0.333333333333333
"38528","chr5",50692130,50692430,1,1,1
"38529","chr5",50694698,50695092,16,16,1
"38530","chr5",50695092,50695486,41,44,0.931818181818182
"38531","chr5",50695569,50695869,0,0,NA
"38532","chr5",50695908,50696208,1,1,1
"38533","chr5",51339558,51339858,2,2,1
"38534","chr5",51565846,51566146,0,0,NA
"38535","chr5",52086625,52086925,3,3,1
"38536","chr5",52153424,52153724,0,0,NA
"38537","chr5",52318999,52319299,2,2,1
"38538","chr5",52326698,52326998,0,0,NA
"38539","chr5",52327498,52327798,4,4,1
"38540","chr5",52330132,52330432,3,4,0.75
"38541","chr5",52721142,52721442,2,3,0.666666666666667
"38542","chr5",52839942,52840242,0,0,NA
"38543","chr5",52859880,52860180,0,0,NA
"38544","chr5",52937841,52938141,1,1,1
"38545","chr5",53075536,53075836,3,3,1
"38546","chr5",53304290,53304590,0,0,NA
"38547","chr5",53389702,53390002,0,0,NA
"38548","chr5",53455345,53455645,1,1,1
"38549","chr5",53490688,53490988,0,0,NA
"38550","chr5",53510242,53510542,10,10,1
"38551","chr5",53603411,53603711,3,3,1
"38552","chr5",53656136,53656436,1,1,1
"38553","chr5",53765720,53766020,3,3,1
"38554","chr5",53826951,53827251,2,2,1
"38555","chr5",53829806,53830106,4,4,1
"38556","chr5",53906982,53907282,5,5,1
"38557","chr5",53915229,53915529,0,0,NA
"38558","chr5",53942086,53942386,4,4,1
"38559","chr5",53959514,53959814,0,0,NA
"38560","chr5",53991876,53992176,11,16,0.6875
"38561","chr5",54015530,54015830,1,1,1
"38562","chr5",54039824,54040124,9,9,1
"38563","chr5",54040211,54040511,0,0,NA
"38564","chr5",54081482,54081782,8,8,1
"38565","chr5",54099916,54100216,1,1,1
"38566","chr5",54139917,54140217,2,2,1
"38567","chr5",54179154,54179487,4,4,1
"38568","chr5",54185789,54186089,1,1,1
"38569","chr5",54469629,54469929,10,13,0.769230769230769
"38570","chr5",54518516,54519175,38,38,1
"38571","chr5",54519175,54519835,30,32,0.9375
"38572","chr5",54525774,54526074,7,7,1
"38573","chr5",54526385,54526685,3,3,1
"38574","chr5",54792865,54793165,0,0,NA
"38575","chr5",54817723,54818023,3,3,1
"38576","chr5",54834504,54834804,1,2,0.5
"38577","chr5",54873242,54873542,1,1,1
"38578","chr5",54880870,54881170,0,0,NA
"38579","chr5",54896054,54896354,0,0,NA
"38580","chr5",54897121,54897421,0,2,0
"38581","chr5",54932542,54932842,0,0,NA
"38582","chr5",55004050,55004350,5,5,1
"38583","chr5",55032801,55033101,8,9,0.888888888888889
"38584","chr5",55117918,55118114,0,0,NA
"38585","chr5",55215804,55216104,10,11,0.909090909090909
"38586","chr5",55229317,55229617,15,16,0.9375
"38587","chr5",55298516,55298816,5,5,1
"38588","chr5",55385099,55385399,1,1,1
"38589","chr5",55460725,55461025,3,3,1
"38590","chr5",55607030,55607330,3,3,1
"38591","chr5",55625407,55625707,1,1,1
"38592","chr5",55654222,55654522,1,1,1
"38593","chr5",55705445,55705745,4,6,0.666666666666667
"38594","chr5",55737048,55737348,10,10,1
