"","chrom","start","end"
"2689","chr5",83014000,86336000
"2690","chr5",86347000,86658000
"2691","chr5",86761000,87941000
"2692","chr5",88047000,90089000
"2693","chr5",90146000,90680000
"2694","chr5",90812000,92900000
"2695","chr5",92924000,94221000
"2696","chr5",94307000,95661000
"2697","chr5",95698000,96490000
"2698","chr5",96626000,98100000
"2699","chr5",98193000,98389000
"2700","chr5",98486000,98724000
"2701","chr5",98726000,98800000
"2702","chr5",98885000,99635000
"2703","chr5",99780000,102843000
"2704","chr5",102930000,107002000
"2705","chr5",107006000,107746000
"2706","chr5",107767000,109996000
"2707","chr5",110072000,110415000
"2708","chr5",110428000,111451000
"2709","chr5",111533000,112254000
"2710","chr5",112348000,112912000
"2711","chr5",112996000,114595000
"2712","chr5",114644000,114913000
"2713","chr5",114984000,115158000
"2714","chr5",115200000,115411000
"2715","chr5",115536000,118249000
"2716","chr5",118343000,118747000
"2717","chr5",118829000,121283000
"2718","chr5",121307000,122689000
"2719","chr5",122697000,122933000
"2720","chr5",123039000,125624000
"2721","chr5",125668000,125909000
"2722","chr5",125988000,126808000
"2723","chr5",126917000,127509000
"2724","chr5",127551000,130420000
"2725","chr5",130499000,130721000
"2726","chr5",130802000,132380000
"2727","chr5",132447000,133238000
"2728","chr5",133385000,133945000
"2729","chr5",133946000,134186000
"2730","chr5",134295000,134697000
"2731","chr5",134782000,135160000
"2732","chr5",135183000,135544000
"2733","chr5",135583000,136871000
"2734","chr5",136890000,137769000
"2735","chr5",137964000,138575000
"2736","chr5",138734000,139537000
"2737","chr5",139563000,140068000
"2738","chr5",140191000,140920000
"2739","chr5",141069000,141927000
"2740","chr5",141974000,142294000
"2741","chr5",142405000,143550000
"2742","chr5",143557000,145472000
"2743","chr5",145482000,145804000
"2744","chr5",145940000,148080000
"2745","chr5",148137000,148669000
"2746","chr5",148701000,148967000
"2747","chr5",149023000,149381000
"2748","chr5",149408000,149773000
"2749","chr5",149848000,150154000
"2750","chr5",150219000,150341000
"2751","chr5",150391000,151118000
"2752","chr5",151245000,151888000
"2753","chr5",151977000,153319000
"2754","chr5",153373000,154009000
"2755","chr5",154031000,154260000
"2756","chr5",154419000,157150000
"2757","chr5",157201000,158516000
"2758","chr5",158604000,159398000
"2759","chr5",159473000,159792000
"2760","chr5",159940000,162800000
"2761","chr5",162990000,166931000
"2762","chr5",166984000,167637000
"2763","chr5",167696000,167995000
"2764","chr5",168026000,170756000
"2765","chr5",170868000,171796000
"2766","chr5",171887000,172118000
"2767","chr5",172145000,172364000
"2768","chr5",172414000,173004000
"2769","chr5",173068000,173385000
"2770","chr5",173462000,174218000
"2771","chr5",174343000,174864000
"2772","chr5",174957000,175303000
"2773","chr5",175366000,175468000
"2774","chr5",175470000,175556000
"2775","chr5",175830000,176039000
"2776","chr5",176090000,176723000
"2777","chr5",176773000,176925000
"2778","chr5",177136000,177256000
"2779","chr5",177257000,177363000
"2780","chr5",177503000,177584000
"2781","chr5",177716000,178517000
"2782","chr5",178595000,178904000
"2783","chr5",179065000,179523000
"2784","chr5",179534000,180103000
"2785","chr5",180111000,180189000
"2786","chr5",180190000,180531000
"2787","chr5",180707000,180915260
"2788","chr6",0,202000
"2789","chr6",253000,1392000
"2790","chr6",1622000,1964000
"2791","chr6",2110000,2701000
"2792","chr6",2786000,3059000
"2793","chr6",3096000,3249000
"2794","chr6",3297000,3720000
"2795","chr6",3744000,3991000
"2796","chr6",4049000,4198000
"2797","chr6",4241000,5015000
"2798","chr6",5058000,5401000
"2799","chr6",5457000,6529000
"2800","chr6",6719000,7236000
"2801","chr6",7296000,7612000
"2802","chr6",7673000,8040000
"2803","chr6",8119000,10398000
"2804","chr6",10511000,11122000
"2805","chr6",11134000,11496000
"2806","chr6",11626000,12603000
"2807","chr6",12652000,13323000
"2808","chr6",13333000,14133000
"2809","chr6",14191000,15602000
"2810","chr6",15701000,16191000
"2811","chr6",16322000,17091000
"2812","chr6",17153000,17554000
"2813","chr6",17623000,18207000
"2814","chr6",18272000,20052000
"2815","chr6",20163000,21585000
"2816","chr6",21599000,24388000
"2817","chr6",24419000,24762000
"2818","chr6",24826000,25129000
"2819","chr6",25238000,25935000
"2820","chr6",26216000,26286000
"2821","chr6",26339000,26555000
"2822","chr6",26759000,26852000
"2823","chr6",26859000,26945000
"2824","chr6",27170000,27722000
"2825","chr6",27902000,29556000
"2826","chr6",29638000,30394000
"2827","chr6",30529000,30686000
"2828","chr6",30807000,31087000
"2829","chr6",31102000,31347000
"2830","chr6",31513000,31581000
"2831","chr6",31619000,31924000
"2832","chr6",31948000,32006000
"2833","chr6",32040000,32165000
"2834","chr6",32242000,32435000
"2835","chr6",32447000,32629000
"2836","chr6",32663000,33240000
"2837","chr6",33325000,33690000
"2838","chr6",33724000,34110000
"2839","chr6",34153000,35193000
"2840","chr6",35274000,35455000
"2841","chr6",35496000,35738000
"2842","chr6",35776000,36378000
"2843","chr6",36403000,36548000
"2844","chr6",36579000,37179000
"2845","chr6",37276000,37986000
"2846","chr6",38025000,38657000
"2847","chr6",38752000,39286000
"2848","chr6",39357000,41022000
"2849","chr6",41063000,41290000
"2850","chr6",41329000,41665000
"2851","chr6",41778000,42021000
"2852","chr6",42023000,42181000
"2853","chr6",42231000,42519000
"2854","chr6",42555000,42835000
"2855","chr6",42903000,43123000
"2856","chr6",43199000,43470000
"2857","chr6",43629000,44033000
"2858","chr6",44084000,44288000
"2859","chr6",44463000,45896000
"2860","chr6",45897000,47017000
"2861","chr6",47038000,47752000
"2862","chr6",47762000,49365000
"2863","chr6",49448000,50036000
"2864","chr6",50174000,51922000
"2865","chr6",51929000,52098000
"2866","chr6",52149000,52538000
"2867","chr6",52709000,53331000
"2868","chr6",53364000,53589000
"2869","chr6",53617000,53810000
"2870","chr6",53861000,55099000
"2871","chr6",55148000,55788000
"2872","chr6",55842000,56142000
"2873","chr6",56210000,56443000
"2874","chr6",56511000,57153000
"2875","chr6",57381000,57543000
"2876","chr6",57849000,58021000
"2877","chr6",58073000,58141000
"2878","chr6",58157000,58264000
"2879","chr6",58314000,58451000
"2880","chr6",58460000,58514000
"2881","chr6",58608000,61880000
"2882","chr6",61974000,62115000
"2883","chr6",62116000,62178000
"2884","chr6",62253000,63937000
"2885","chr6",64084000,64473000
"2886","chr6",64674000,72191000
"2887","chr6",72267000,73896000
"2888","chr6",73948000,74347000
"2889","chr6",74457000,75894000
"2890","chr6",76018000,76280000
"2891","chr6",76341000,76489000
"2892","chr6",76665000,82863000
"2893","chr6",82992000,83721000
"2894","chr6",83802000,84242000
"2895","chr6",84307000,84898000
"2896","chr6",84979000,85991000
"2897","chr6",86067000,86283000
"2898","chr6",86498000,87589000
"2899","chr6",87621000,87711000
"2900","chr6",87800000,89536000
"2901","chr6",89693000,90335000
"2902","chr6",90353000,90510000
"2903","chr6",90659000,91192000
"2904","chr6",91350000,91641000
"2905","chr6",91680000,95624000
"2906","chr6",95681000,95830000
"2907","chr6",95886000,97845000
"2908","chr6",97881000,99682000
"2909","chr6",99787000,99876000
"2910","chr6",99877000,100547000
"2911","chr6",100566000,101114000
"2912","chr6",101153000,105850000
"2913","chr6",105926000,106683000
"2914","chr6",106796000,107291000
"2915","chr6",107444000,108803000
"2916","chr6",108894000,109393000
"2917","chr6",109493000,109797000
"2918","chr6",109862000,110371000
"2919","chr6",110395000,110716000
"2920","chr6",110839000,111280000
"2921","chr6",111346000,111578000
"2922","chr6",111581000,111962000
"2923","chr6",112028000,112362000
"2924","chr6",112408000,114174000
"2925","chr6",114328000,116488000
"2926","chr6",116608000,117646000
"2927","chr6",117658000,118908000
"2928","chr6",118915000,119138000
"2929","chr6",119224000,121633000
"2930","chr6",121671000,121726000
"2931","chr6",121749000,122679000
"2932","chr6",122703000,125139000
"2933","chr6",125220000,125592000
"2934","chr6",125654000,126058000
"2935","chr6",126115000,126297000
"2936","chr6",126361000,127508000
"2937","chr6",127609000,129795000
"2938","chr6",129818000,130341000
"2939","chr6",130382000,131161000
"2940","chr6",131206000,131925000
"2941","chr6",131958000,132222000
"2942","chr6",132250000,133113000
"2943","chr6",133158000,133829000
"2944","chr6",133899000,134417000
"2945","chr6",134528000,135271000
"2946","chr6",135325000,135722000
"2947","chr6",135839000,136532000
"2948","chr6",136622000,136868000
"2949","chr6",136913000,137949000
"2950","chr6",138028000,139671000
"2951","chr6",139708000,142461000
"2952","chr6",142462000,142736000
"2953","chr6",142796000,143723000
"2954","chr6",143891000,144369000
"2955","chr6",144412000,144810000
"2956","chr6",144926000,145992000
"2957","chr6",146067000,146233000
"2958","chr6",146299000,147068000
"2959","chr6",147166000,147669000
"2960","chr6",147715000,148477000
"2961","chr6",148488000,148812000
"2962","chr6",148902000,149279000
"2963","chr6",149375000,149796000
"2964","chr6",149895000,150319000
"2965","chr6",150413000,150714000
"2966","chr6",150741000,151125000
"2967","chr6",151357000,151618000
"2968","chr6",151804000,153293000
"2969","chr6",153335000,155575000
"2970","chr6",155663000,157691000
"2971","chr6",157771000,158547000
"2972","chr6",158666000,158975000
"2973","chr6",159129000,159394000
"2974","chr6",159461000,159532000
"2975","chr6",159621000,160043000
"2976","chr6",160164000,160871000
"2977","chr6",160942000,161021000
"2978","chr6",161154000,161785000
"2979","chr6",161824000,166535000
"2980","chr6",166567000,167575000
"2981","chr6",167609000,167940000
"2982","chr6",167941000,169264000
"2983","chr6",169359000,170042000
"2984","chr6",170128000,170259000
"2985","chr6",170334000,170823000
"2986","chr6",170920000,171115067
"2987","chr7",85000,222000
"2988","chr7",231000,284000
"2989","chr7",306000,910000
"2990","chr7",952000,1202000
"2991","chr7",1243000,1446000
"2992","chr7",1641000,1851000
"2993","chr7",1861000,2388000
"2994","chr7",2472000,2721000
"2995","chr7",2819000,2879000
"2996","chr7",2918000,4599000
"2997","chr7",4674000,4794000
"2998","chr7",4862000,5272000
"2999","chr7",5371000,5742000
"3000","chr7",5952000,6017000
"3001","chr7",6065000,6369000
"3002","chr7",6541000,6671000
"3003","chr7",7075000,8293000
"3004","chr7",8468000,11375000
"3005","chr7",11455000,13278000
"3006","chr7",13332000,14718000
"3007","chr7",14760000,16106000
"3008","chr7",16154000,19697000
"3009","chr7",19776000,22113000
"3010","chr7",22165000,22487000
"3011","chr7",22609000,23096000
"3012","chr7",23125000,23555000
"3013","chr7",23598000,24775000
"3014","chr7",24864000,25123000
"3015","chr7",25294000,25840000
"3016","chr7",25952000,26706000
"3017","chr7",26731000,27154000
"3018","chr7",27293000,27631000
"3019","chr7",27652000,28121000
"3020","chr7",28164000,28916000
"3021","chr7",28963000,29619000
"3022","chr7",29799000,30123000
"3023","chr7",30150000,30607000
"3024","chr7",30636000,31167000
"3025","chr7",31204000,32495000
"3026","chr7",32907000,33133000
"3027","chr7",33262000,34935000
"3028","chr7",35314000,35657000
"3029","chr7",35742000,35880000
"3030","chr7",36048000,36328000
"3031","chr7",36543000,37218000
"3032","chr7",37274000,38367000
"3033","chr7",38452000,38734000
"3034","chr7",38813000,39550000
"3035","chr7",39620000,39794000
"3036","chr7",39924000,40139000
"3037","chr7",40276000,42868000
"3038","chr7",42990000,43943000
"3039","chr7",44121000,44564000
"3040","chr7",44639000,45151000
"3041","chr7",45218000,45746000
"3042","chr7",45962000,47235000
"3043","chr7",47316000,48172000
"3044","chr7",48253000,50016000
"3045","chr7",50133000,51213000
"3046","chr7",51228000,51422000
"3047","chr7",51542000,54760000
"3048","chr7",54852000,55650000
"3049","chr7",55840000,56140000
"3050","chr7",56282000,56350000
"3051","chr7",56510000,56778000
"3052","chr7",56866000,56948000
"3053","chr7",56949000,57062000
"3054","chr7",57063000,57127000
"3055","chr7",57251000,57526000
"3056","chr7",57705000,58009000
"3057","chr7",58054000,61089000
"3058","chr7",61090000,61511000
"3059","chr7",61560000,61665000
"3060","chr7",61666000,61740000
"3061","chr7",61745000,61868000
"3062","chr7",61918000,61977000
"3063","chr7",62051000,62660000
"3064","chr7",62735000,62827000
"3065","chr7",62843000,62923000
"3066","chr7",63043000,63227000
"3067","chr7",63343000,64432000
"3068","chr7",64566000,64679000
"3069","chr7",64708000,64851000
"3070","chr7",64984000,65064000
"3071","chr7",65085000,65158000
"3072","chr7",65275000,65337000
"3073","chr7",65364000,65429000
"3074","chr7",65516000,65844000
"3075","chr7",66021000,66215000
"3076","chr7",66297000,66432000
"3077","chr7",66857000,71956000
"3078","chr7",72211000,72277000
"3079","chr7",72403000,72664000
"3080","chr7",73005000,73146000
"3081","chr7",73164000,73272000
"3082","chr7",73275000,73807000
"3083","chr7",73834000,74070000
"3084","chr7",74142000,74286000
"3085","chr7",74287000,74339000
"3086","chr7",74361000,74490000
"3087","chr7",74492000,75050000
"3088","chr7",75189000,75392000
"3089","chr7",75427000,75668000
"3090","chr7",75806000,75973000
"3091","chr7",76064000,76134000
"3092","chr7",76322000,76503000
"3093","chr7",76560000,76611000
"3094","chr7",76641000,76695000
"3095","chr7",76697000,76755000
"3096","chr7",76868000,79647000
"3097","chr7",79717000,80293000
"3098","chr7",80351000,81070000
"3099","chr7",81142000,83548000
"3100","chr7",83627000,84612000
"3101","chr7",84680000,86520000
"3102","chr7",86551000,86861000
"3103","chr7",86912000,87768000
"3104","chr7",87863000,89686000
"3105","chr7",89818000,90057000
"3106","chr7",90071000,90656000
"3107","chr7",90702000,91420000
"3108","chr7",91480000,92071000
"3109","chr7",92262000,92692000
"3110","chr7",92754000,95332000
"3111","chr7",95334000,96650000
"3112","chr7",96748000,97390000
"3113","chr7",97664000,97823000
"3114","chr7",97924000,98028000
"3115","chr7",98084000,98377000
"3116","chr7",98513000,98604000
"3117","chr7",98653000,98912000
"3118","chr7",99117000,99169000
"3119","chr7",99171000,99729000
"3120","chr7",100058000,100454000
"3121","chr7",100511000,100722000
"3122","chr7",100723000,100905000
"3123","chr7",100982000,101167000
"3124","chr7",101199000,101886000
"3125","chr7",102114000,102259000
"3126","chr7",102260000,102361000
"3127","chr7",102363000,102442000
"3128","chr7",102481000,102711000
"3129","chr7",102956000,103037000
"3130","chr7",103113000,103847000
"3131","chr7",103865000,104491000
"3132","chr7",104597000,105214000
"3133","chr7",105299000,105806000
"3134","chr7",105825000,106784000
"3135","chr7",106840000,107514000
"3136","chr7",107554000,108121000
"3137","chr7",108293000,111362000
"3138","chr7",111395000,112111000
"3139","chr7",112200000,113371000
"3140","chr7",113403000,115745000
"3141","chr7",115810000,116462000
"3142","chr7",116500000,116801000
"3143","chr7",116807000,117804000
"3144","chr7",117918000,121632000
"3145","chr7",121663000,123079000
"3146","chr7",123190000,124462000
"3147","chr7",124555000,127311000
"3148","chr7",127403000,127854000
"3149","chr7",128350000,128522000
"3150","chr7",128551000,129647000
"3151","chr7",129742000,130117000
"3152","chr7",130155000,130254000
"3153","chr7",130278000,130449000
"3154","chr7",130581000,130724000
"3155","chr7",130776000,131098000
"3156","chr7",131185000,131329000
"3157","chr7",131399000,134849000
"3158","chr7",134935000,135332000
"3159","chr7",135375000,137256000
"3160","chr7",137284000,138425000
"3161","chr7",138431000,139006000
"3162","chr7",139169000,139704000
"3163","chr7",139760000,140359000
"3164","chr7",140436000,140713000
"3165","chr7",140742000,141988000
"3166","chr7",142049000,142268000
"3167","chr7",142511000,142898000
"3168","chr7",142959000,143160000
"3169","chr7",143219000,143426000
"3170","chr7",143439000,143544000
"3171","chr7",143610000,143818000
"3172","chr7",143876000,143952000
"3173","chr7",143953000,144057000
"3174","chr7",144166000,148838000
"3175","chr7",148839000,149266000
"3176","chr7",149330000,149529000
"3177","chr7",149774000,149832000
"3178","chr7",150033000,150505000
"3179","chr7",150613000,151724000
"3180","chr7",151738000,151886000
"3181","chr7",152030000,152406000
"3182","chr7",152605000,153390000
"3183","chr7",153417000,153640000
"3184","chr7",153900000,154566000
"3185","chr7",154632000,155142000
"3186","chr7",155179000,155542000
"3187","chr7",155627000,156595000
"3188","chr7",156723000,157130000
"3189","chr7",157252000,158122000
"3190","chr7",158182000,158376000
"3191","chr7",158467000,159065000
"3192","chr8",0,162000
"3193","chr8",201000,913000
"3194","chr8",973000,1636000
"3195","chr8",1689000,2316000
"3196","chr8",2425000,5975000
"3197","chr8",5991000,6217000
"3198","chr8",6301000,6615000
"3199","chr8",6708000,6805000
"3200","chr8",7013000,7154000
"3201","chr8",7155000,7210000
"3202","chr8",7224000,8073000
"3203","chr8",8138000,8857000
"3204","chr8",8892000,9662000
"3205","chr8",9724000,10346000
"3206","chr8",10414000,10679000
"3207","chr8",10735000,11124000
"3208","chr8",11247000,11810000
"3209","chr8",11895000,11989000
"3210","chr8",12001000,12240000
"3211","chr8",12241000,12399000
"3212","chr8",12620000,12886000
"3213","chr8",12943000,17008000
"3214","chr8",17170000,17760000
"3215","chr8",17871000,18674000
"3216","chr8",18779000,19156000
"3217","chr8",19253000,19626000
"3218","chr8",19728000,19990000
"3219","chr8",20076000,20271000
"3220","chr8",20281000,21622000
"3221","chr8",21794000,21861000
"3222","chr8",21902000,22085000
"3223","chr8",22089000,22421000
"3224","chr8",22496000,22816000
"3225","chr8",22954000,23279000
"3226","chr8",23327000,24928000
"3227","chr8",25041000,25300000
"3228","chr8",25445000,25935000
"3229","chr8",25990000,26236000
"3230","chr8",26250000,26506000
"3231","chr8",26563000,27059000
"3232","chr8",27189000,27610000
"3233","chr8",27714000,28183000
"3234","chr8",28209000,29130000
"3235","chr8",29225000,29894000
"3236","chr8",30065000,30429000
"3237","chr8",30524000,30670000
"3238","chr8",30683000,31017000
"3239","chr8",31122000,32380000
"3240","chr8",32435000,33213000
"3241","chr8",33262000,33445000
"3242","chr8",33590000,37549000
"3243","chr8",37646000,38561000
"3244","chr8",38689000,38887000
"3245","chr8",38931000,39739000
"3246","chr8",39741000,40840000
"3247","chr8",40924000,41383000
"3248","chr8",41393000,42226000
"3249","chr8",42283000,43738000
"3250","chr8",43792000,46869000
"3251","chr8",46941000,47691000
"3252","chr8",47817000,48168000
"3253","chr8",48237000,48601000
"3254","chr8",48714000,48859000
"3255","chr8",49051000,49816000
"3256","chr8",49958000,52661000
"3257","chr8",52756000,53448000
"3258","chr8",53495000,53850000
"3259","chr8",53897000,55041000
"3260","chr8",55099000,56978000
"3261","chr8",57037000,59276000
"3262","chr8",59377000,59565000
"3263","chr8",59645000,61306000
"3264","chr8",61341000,61995000
"3265","chr8",62112000,62387000
"3266","chr8",62594000,64232000
"3267","chr8",64397000,66469000
"3268","chr8",66668000,67273000
"3269","chr8",67389000,70447000
"3270","chr8",70572000,71567000
"3271","chr8",71762000,74157000
"3272","chr8",74208000,74571000
"3273","chr8",74600000,75251000
"3274","chr8",75307000,80501000
"3275","chr8",80589000,80906000
"3276","chr8",80965000,82148000
"3277","chr8",82200000,82527000
"3278","chr8",82690000,85960000
"3279","chr8",86021000,86515000
"3280","chr8",86573000,86841000
"3281","chr8",86897000,87048000
"3282","chr8",87054000,87366000
"3283","chr8",87611000,90665000
"3284","chr8",90769000,91003000
"3285","chr8",91068000,92434000
"3286","chr8",92549000,94644000
"3287","chr8",94762000,94967000
"3288","chr8",95058000,95425000
"3289","chr8",95427000,96248000
"3290","chr8",96335000,97184000
"3291","chr8",97372000,98542000
"3292","chr8",98644000,99058000
"3293","chr8",99193000,99495000
"3294","chr8",99602000,101117000
"3295","chr8",101173000,101526000
"3296","chr8",101596000,101855000
"3297","chr8",101861000,101912000
"3298","chr8",101964000,102298000
"3299","chr8",102351000,103205000
"3300","chr8",103269000,103816000
"3301","chr8",103935000,104509000
"3302","chr8",104549000,105477000
"3303","chr8",105562000,106734000
"3304","chr8",106927000,109874000
"3305","chr8",109880000,110330000
"3306","chr8",110364000,110685000
"3307","chr8",110764000,120736000
"3308","chr8",120883000,121947000
"3309","chr8",121984000,123629000
"3310","chr8",123714000,124388000
"3311","chr8",124467000,124754000
"3312","chr8",124829000,125421000
"3313","chr8",125598000,125989000
"3314","chr8",126149000,126661000
"3315","chr8",126764000,127787000
"3316","chr8",127862000,128168000
"3317","chr8",128219000,128703000
"3318","chr8",128758000,130726000
"3319","chr8",130852000,131690000
"3320","chr8",131773000,132929000
"3321","chr8",133034000,134457000
"3322","chr8",134524000,135678000
"3323","chr8",135699000,135896000
"3324","chr8",135935000,136771000
"3325","chr8",136874000,141391000
"3326","chr8",141477000,141634000
"3327","chr8",141731000,142422000
"3328","chr8",142508000,144328000
"3329","chr8",144404000,145173000
"3330","chr8",145290000,145503000
"3331","chr8",145552000,145689000
"3332","chr8",145781000,146221000
"3333","chr8",146303000,146364022
"3334","chr9",0,103000
"3335","chr9",127000,203000
"3336","chr9",263000,1015000
"3337","chr9",1114000,2757000
"3338","chr9",2881000,5668000
"3339","chr9",5798000,6744000
"3340","chr9",6828000,7835000
"3341","chr9",7874000,12616000
"3342","chr9",12716000,14438000
"3343","chr9",14456000,15618000
"3344","chr9",15676000,15849000
"3345","chr9",15889000,17475000
"3346","chr9",17511000,18995000
"3347","chr9",19081000,19402000
"3348","chr9",19520000,21102000
"3349","chr9",21252000,21469000
"3350","chr9",21584000,21778000
"3351","chr9",21883000,22218000
"3352","chr9",22299000,26582000
"3353","chr9",26741000,27576000
"3354","chr9",27705000,32286000
"3355","chr9",32385000,32917000
"3356","chr9",33081000,33264000
"3357","chr9",33283000,33385000
"3358","chr9",33386000,33464000
"3359","chr9",33872000,34302000
"3360","chr9",34334000,34605000
"3361","chr9",34761000,35073000
"3362","chr9",35143000,35457000
"3363","chr9",35495000,35553000
"3364","chr9",35618000,37325000
"3365","chr9",37505000,37833000
"3366","chr9",37913000,38417000
"3367","chr9",38646000,38742000
"3368","chr9",38809000,39105000
"3369","chr9",39164000,43460000
"3370","chr9",43507000,43639000
"3371","chr9",43652000,44126000
"3372","chr9",44252000,44786000
"3373","chr9",44906000,66481000
"3374","chr9",66525000,66824000
"3375","chr9",66863000,68223000
"3376","chr9",68224000,68329000
"3377","chr9",68496000,68989000
"3378","chr9",69002000,69815000
"3379","chr9",69841000,70983000
"3380","chr9",71067000,71603000
"3381","chr9",71672000,72545000
"3382","chr9",72575000,72810000
"3383","chr9",72948000,73204000
"3384","chr9",73287000,74886000
"3385","chr9",74909000,75446000
"3386","chr9",75465000,75800000
"3387","chr9",75861000,77332000
"3388","chr9",77398000,77703000
"3389","chr9",77892000,78916000
"3390","chr9",79051000,79777000
"3391","chr9",79800000,79992000
"3392","chr9",80076000,80370000
"3393","chr9",80384000,80926000
"3394","chr9",81051000,81710000
"3395","chr9",81724000,84528000
"3396","chr9",84568000,86196000
"3397","chr9",86250000,86403000
"3398","chr9",86563000,86924000
"3399","chr9",87032000,88333000
"3400","chr9",88501000,88951000
"3401","chr9",89050000,89934000
"3402","chr9",89964000,90497000
"3403","chr9",90568000,91184000
"3404","chr9",91232000,91877000
"3405","chr9",91965000,92162000
"3406","chr9",92218000,92521000
"3407","chr9",92529000,92679000
"3408","chr9",92715000,92873000
"3409","chr9",93002000,93597000
"3410","chr9",93685000,94448000
"3411","chr9",94524000,94791000
"3412","chr9",94956000,95551000
"3413","chr9",95712000,96311000
"3414","chr9",96454000,96754000
"3415","chr9",96773000,96987000
"3416","chr9",97333000,97891000
"3417","chr9",97983000,98974000
"3418","chr9",99003000,99079000
"3419","chr9",99104000,99394000
"3420","chr9",99469000,99593000
"3421","chr9",99660000,99720000
"3422","chr9",99721000,99869000
"3423","chr9",100062000,100376000
"3424","chr9",100470000,100670000
"3425","chr9",100831000,101032000
"3426","chr9",101051000,101509000
"3427","chr9",101592000,101902000
"3428","chr9",101955000,102551000
"3429","chr9",102552000,102779000
"3430","chr9",102795000,103350000
"3431","chr9",103424000,104078000
"3432","chr9",104182000,104333000
"3433","chr9",104382000,107449000
"3434","chr9",107584000,108491000
"3435","chr9",108605000,110077000
"3436","chr9",110257000,111697000
"3437","chr9",111774000,112277000
"3438","chr9",112339000,112935000
"3439","chr9",112936000,114065000
"3440","chr9",114130000,114828000
"3441","chr9",114881000,115133000
"3442","chr9",115186000,115583000
"3443","chr9",115629000,115861000
"3444","chr9",116041000,116426000
"3445","chr9",116494000,116815000
"3446","chr9",116842000,117057000
"3447","chr9",117168000,117416000
"3448","chr9",117461000,118287000
"3449","chr9",118357000,119411000
"3450","chr9",119499000,123277000
"3451","chr9",123392000,123950000
"3452","chr9",123965000,124766000
"3453","chr9",124882000,125119000
"3454","chr9",125238000,125532000
"3455","chr9",125662000,125748000
"3456","chr9",125807000,126148000
"3457","chr9",126182000,127087000
"3458","chr9",127208000,127521000
"3459","chr9",127535000,127611000
"3460","chr9",127718000,128124000
"3461","chr9",128210000,129251000
"3462","chr9",129274000,129559000
"3463","chr9",129696000,130162000
"3464","chr9",130234000,130682000
"3465","chr9",130701000,130866000
"3466","chr9",131049000,131391000
"3467","chr9",131418000,131775000
"3468","chr9",131941000,132353000
"3469","chr9",132430000,132556000
"3470","chr9",132638000,133013000
"3471","chr9",133073000,133223000
"3472","chr9",133335000,133544000
"3473","chr9",133598000,133923000
"3474","chr9",133940000,134389000
"3475","chr9",134444000,134623000
"3476","chr9",134645000,135106000
"3477","chr9",135285000,135820000
"3478","chr9",135946000,136352000
"3479","chr9",136399000,136861000
"3480","chr9",136899000,136997000
"3481","chr9",137102000,137322000
"3482","chr9",137366000,138300000
"3483","chr9",138443000,139132000
"3484","chr9",139271000,139578000
"3485","chr9",139714000,140154000
"3486","chr9",140201000,140394000
"3487","chr9",140522000,140974000
"3488","chr9",141090000,141213431
"3489","chrX",0,2700000
"3490","chrX",2796000,3700000
"3491","chrX",3740000,3857000
"3492","chrX",3932000,6884000
"3493","chrX",6974000,7124000
"3494","chrX",7170000,7902000
"3495","chrX",8027000,8712000
"3496","chrX",8797000,10083000
"3497","chrX",10171000,10601000
"3498","chrX",10618000,10669000
"3499","chrX",10711000,11144000
"3500","chrX",11170000,11786000
"3501","chrX",11887000,12917000
"3502","chrX",12977000,13506000
"3503","chrX",13517000,14039000
"3504","chrX",14100000,15255000
"3505","chrX",15333000,15704000
"3506","chrX",15724000,16679000
"3507","chrX",16895000,17092000
"3508","chrX",17144000,17704000
"3509","chrX",17811000,18256000
"3510","chrX",18257000,18351000
"3511","chrX",18441000,19331000
"3512","chrX",19400000,20118000
"3513","chrX",20241000,20505000
"3514","chrX",20572000,21776000
"3515","chrX",21814000,21985000
"3516","chrX",22075000,23607000
"3517","chrX",23732000,24042000
"3518","chrX",24098000,24709000
"3519","chrX",24711000,26413000
"3520","chrX",26428000,29506000
"3521","chrX",29542000,29964000
"3522","chrX",30025000,30552000
"3523","chrX",30555000,36961000
"3524","chrX",37175000,37338000
"3525","chrX",37436000,40128000
"3526","chrX",40144000,40385000
"3527","chrX",40486000,40989000
"3528","chrX",41020000,41324000
"3529","chrX",41391000,41611000
"3530","chrX",41668000,45592000
"3531","chrX",45725000,46253000
"3532","chrX",46413000,46932000
"3533","chrX",47058000,47943000
"3534","chrX",48014000,48097000
"3535","chrX",48525000,49041000
"3536","chrX",49046000,49110000
"3537","chrX",49175000,49369000
"3538","chrX",49423000,51223000
"3539","chrX",51250000,51327000
"3540","chrX",51386000,51656000
"3541","chrX",51675000,51957000
"3542","chrX",51964000,52074000
"3543","chrX",52103000,52570000
"3544","chrX",52583000,52666000
"3545","chrX",52685000,52818000
"3546","chrX",53101000,53682000
"3547","chrX",53715000,56743000
"3548","chrX",56792000,58464000
"3549","chrX",58564000,61725000
"3550","chrX",61889000,62308000
"3551","chrX",62348000,62407000
"3552","chrX",62413000,62472000
"3553","chrX",62518000,64603000
"3554","chrX",64802000,65303000
"3555","chrX",65410000,67206000
"3556","chrX",67242000,67340000
"3557","chrX",67453000,67706000
"3558","chrX",67729000,68002000
"3559","chrX",68051000,68607000
"3560","chrX",68691000,69223000
"3561","chrX",69247000,69305000
"3562","chrX",69380000,69645000
"3563","chrX",69665000,70188000
